username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017/11/06;124;76;"What's the Anatomy of a #botnet #attack? #cybercrime #cyberrisk #Hackers #IoT #Malware #CyberSecurity #infosec #botspic.twitter.com/RQFW35qST7";;;#botnet #attack #cybercrime #cyberrisk #Hackers #IoT #Malware #CyberSecurity #infosec #botspic;"927597209499193344";https://twitter.com/Fisher85M/status/927597209499193344
;2017/11/03;41;20;"No Prison for Student who Developed Spam #Botnet to Pay College Fee | https://www.hackread.com/no-prison-for-student-who-developed-spam-botnet-to-pay-college-fee/ … #Security #Hacking #CyberCrimepic.twitter.com/1Hhxazqzeq";;;#Botnet #Security #Hacking #CyberCrimepic;"926546142275522562";https://twitter.com/HackRead/status/926546142275522562
;2017/11/03;9;9;"RSA's Kevin Stear explains how to detect the #Reaper #IoT #botnet using @RSANetWitness in his blog post on #RSALink. http://rsa.im/2ydiJST pic.twitter.com/DOhshCC4Fv";;@RSANetWitness;#Reaper #IoT #botnet #RSALink;"926448890336940032";https://twitter.com/RSASupportDesk/status/926448890336940032
;2017/11/03;92;140;"Telnet IoT Honeypot - Python Telnet Honeypot For Catching Botnet Binaries https://goo.gl/2ZPGoL  #Botnet #HoneyPot #Malwarepic.twitter.com/KCmDe5Q159";;;#Botnet #HoneyPot #Malwarepic;"926442857547808769";https://twitter.com/KitPloit/status/926442857547808769
;2017/11/02;10;15;"#Mirai 1 year later as told by Akamai’s Dave Lewis #botnet #IoT @gattaca @SCMagazinehttp://bit.ly/2z6yzOJ ";;@gattaca @SCMagazinehttp;#Mirai #botnet #IoT;"926187093793165313";https://twitter.com/Akamai/status/926187093793165313
;2017/11/02;0;1;"#reaper : The Professional Bot Herder’s Thingbot #botnet https://f5.com/labs/articles/threat-intelligence/cyber-security/reaper-the-professional-bot-herders-thingbot … lähteestä @F5Labs";;@F5Labs;#reaper #botnet;"926186383949074432";https://twitter.com/haloefekti/status/926186383949074432
;2017/11/02;7;12;"Malware Dev Who Used Spam Botnet to Pay for College Gets No Prison Time https://www.bleepingcomputer.com/news/security/malware-dev-who-used-spam-botnet-to-pay-for-college-gets-no-prison-time/ … #spam #botnet #cybersecurity pic.twitter.com/5OGNy2Yh8r";;;#spam #botnet #cybersecurity;"926028710385418240";https://twitter.com/campuscodi/status/926028710385418240
;2017/11/01;12;5;"A New Catastrophic IoT #Botnet Storm is Coming to #Attack the #Internet #infosec http://bit.ly/2ymke16 pic.twitter.com/RVjTGPpzmP";;;#Botnet #Attack #Internet #infosec;"925802133055852549";https://twitter.com/teamcymru/status/925802133055852549
;2017/10/31;32;17;"Cybercriminals behind the Necurs #botnet are taking screenshots of victims’ machines to improve #ransomware attacks: http://ibm.co/2yYCZ7y pic.twitter.com/yTssX7qw24";;;#botnet #ransomware;"925454080155291650";https://twitter.com/IBMSecurity/status/925454080155291650
;2017/10/30;7;11;"Our latest blog post details a new #botnet that was engaged in a large-scale reflection and amplification attack https://www.darktrace.com/blog/a-new-botnet-discovered-using-io-t-drawing-pads-for-reflection-attacks/ …";;;#botnet;"924950665335590912";https://twitter.com/Darktrace/status/924950665335590912
;2017/10/27;52;57;"Detecting the Reaper #botnet https://www.hackerfactor.com/blog/index.php?/archives/782-Dont-Fear-The-Reaper.html … #malware #IoT";;;#botnet #malware #IoT;"923946631589920773";https://twitter.com/x0rz/status/923946631589920773
;2017/10/27;12;4;"' #Reaper' #IoT #Botnet Likely a #DDoS-for-Hire Tool | @DarkReading https://buff.ly/2hcuE8C  #IoTroop #ASERT #Cybersecurity #Cybercrimepic.twitter.com/S9uQd7N1UQ";;@DarkReading;#Reaper #IoT #Botnet #DDoS #IoTroop #ASERT #Cybersecurity #Cybercrimepic;"923895322128125952";https://twitter.com/DBaker007/status/923895322128125952
;2017/10/26;13;5;"Great new details on Reader botnet from @arbornetworks: https://www.arbornetworks.com/blog/asert/reaper-madness/ … . #cybersecurity #DDoS #IoT #botnet";;@arbornetworks;#cybersecurity #DDoS #IoT #botnet;"923599763903270912";https://twitter.com/joltsik/status/923599763903270912
;2017/10/26;13;3;"Gigantic new Reaper 'botnet' could bring down the internet http://crwd.fr/2i6dtoT  #cybersecurity #infosecurity #threatintel #botnet";;;#cybersecurity #infosecurity #threatintel #botnet;"923460708502835200";https://twitter.com/tweet_henri/status/923460708502835200
;2017/10/25;44;23;"CVE-2017-8225 + Shodan = IOT #botnet Our findings on what can possibly trigger activities like IOTroop https://blog.newskysecurity.com/a-huge-wave-of-iot-zombies-are-coming-42d61d6cada0 … #infosecpic.twitter.com/w5JoN3JlV7";;;#botnet #infosecpic;"923088132261556224";https://twitter.com/ankit_anubhav/status/923088132261556224
;2017/10/24;10;5;"Massive #IoT #botnet infects over one million organisations --> http://bit.ly/2lcKoNy  #InfoSec #CyberSecurity #Mirai #reaper #securitypic.twitter.com/3Vl6oyxFGO";;;#IoT #botnet #InfoSec #CyberSecurity #Mirai #reaper #securitypic;"922730164076806145";https://twitter.com/InterQuestGroup/status/922730164076806145
;2017/10/24;15;14;"New Rapidly-Growing #IoT #Botnet Threatens to Take Down the Internet #cybersecurity #infosec #security #edtech #tech https://buff.ly/2yxIH2z pic.twitter.com/ALKzuzvRzY";;;#IoT #Botnet #cybersecurity #infosec #security #edtech #tech;"922640543078866944";https://twitter.com/AWC_CIO/status/922640543078866944
;2017/10/23;8;9;"Growing #botnet concerns security experts! Find out more on today's episode of #hackerdaily http://ow.ly/Ufmp30g4Re8 pic.twitter.com/m3iKewGtnM";;;#botnet #hackerdaily;"922555603066740736";https://twitter.com/SecurityTube/status/922555603066740736
;2017/10/23;10;9;"The Reaper #Botnet has infected over a million networks. #Datasecurity #DDoshttps://www.wired.com/story/reaper-iot-botnet-infected-million-networks/ …";;;#Botnet #Datasecurity #DDoshttps;"922300556676177920";https://twitter.com/satish_babu/status/922300556676177920
;2017/10/23;16;9;"#CyberAttack could potentially take down the #internet http://www.newsweek.com/hackers-take-down-internet-million-device-botnet-mirai-689255 … #botnet #mirai #DDoS #CyberSecurity #IoT";;;#CyberAttack #internet #botnet #mirai #DDoS #CyberSecurity #IoT;"922276696157548546";https://twitter.com/RoselleSafran/status/922276696157548546
;2017/10/23;31;9;"Cybercriminals behind the Necurs #botnet are taking screenshots of victims’ machines to improve #ransomware attacks: http://ibm.co/2yEKaDT pic.twitter.com/kpFeUcstsx";;;#botnet #ransomware;"922207687865192449";https://twitter.com/IBMSecurity/status/922207687865192449
;2017/10/22;10;10;"Hackers could take down the Internet with million-device #botnet worse than Mirai #cybersecurity http://www.newsweek.com/hackers-take-down-internet-million-device-botnet-mirai-689255 … via @Newsweekpic.twitter.com/NjDiVmGQc4";;@Newsweekpic;#botnet #cybersecurity;"922156548406890499";https://twitter.com/EUCyberDay/status/922156548406890499
;2017/10/22;26;37;"If Bannon has access to machine-learning analytics from Robert Mercer through their business @CamAnalytica; all he has to do is create choke points for political ambush and have #RussianTrollArmy #botnet farms create pre-meditated disinformation campaigns. CC: @selectedwisdom";;@CamAnalytica @selectedwisdom;#RussianTrollArmy #botnet;"922147562018271233";https://twitter.com/vidalexperience/status/922147562018271233
;2017/10/22;20;9;"The Reaper #Botnet Has Already Infected a Million Networks https://www.wired.com/story/reaper-iot-botnet-infected-million-networks/?mbid=social_twitter_onsiteshare … via @WIRED #CyberAttack #cybersecurity";;@WIRED;#Botnet #CyberAttack #cybersecurity;"922103370688720897";https://twitter.com/fmromeroo/status/922103370688720897
;2017/10/20;40;24;"A Gigantic IoT Botnet Has Grown in the Shadows in the Past Month https://www.bleepingcomputer.com/news/security/a-gigantic-iot-botnet-has-grown-in-the-shadows-in-the-past-month/ … #botnet #IoT #DDoS pic.twitter.com/IAR4QYfIf2";;;#botnet #IoT #DDoS;"921368353997979648";https://twitter.com/campuscodi/status/921368353997979648
;2017/10/19;38;18;"#Android Apps Infected with Sockbot Malware Turn Devices into #Botnet | https://www.hackread.com/android-apps-infected-with-sockbot-malware-turn-devices-into-botnet/ … #Security #Malware #GooglePlaypic.twitter.com/k3czsdkeMl";;;#Android #Botnet #Security #Malware #GooglePlaypic;"921053771085557760";https://twitter.com/HackRead/status/921053771085557760
;2017/10/17;11;9;"Rosyjski zespó? #troll #trolling, w tym #botnet w operacji wp?ywu na proces wyborczy #USA: zasi?g operacji: 70 000 000 odbiorców tygodniowohttps://twitter.com/EUvsDisinfo/status/920237389058109440 …";;;#troll #trolling #botnet #USA;"920243322580500480";https://twitter.com/Disinfo_Digest/status/920243322580500480
;2017/10/14;28;40;"Mirai: Evolución y adaptación de una botnet http://dlvr.it/PvPNW7  #botnet #informespic.twitter.com/j7jkg7heB8";;;#botnet #informespic;"918944578425651200";https://twitter.com/SeguInfo/status/918944578425651200
;2017/10/13;14;9;"Badania: 9 - 15 % aktywnych u?ytkowników Twitter to #bot.y #botnet.y. Zidentyfikowano dzia?ania 400.000 kont w USA https://www.bloomberg.com/news/articles/2017-10-13/twitter-is-crawling-with-bots-and-lacks-incentive-to-expel-them …";;;#bot #botnet;"918923337690206208";https://twitter.com/Disinfo_Digest/status/918923337690206208
;2017/10/12;20;18;"Akamai Identifies 14K-Strong Fast Flux Botnet https://www.bleepingcomputer.com/news/security/akamai-identifies-14k-strong-fast-flux-botnet/ … #botnet #malware #security pic.twitter.com/9R70bu3Oyw";;;#botnet #malware #security;"918493679987412994";https://twitter.com/campuscodi/status/918493679987412994
;2017/10/11;10;7;"#botnet #bot spo?eczno?ciowy narz?dziem operacji wp?ywu na ?rodowisko informacyjnehttps://www.buzzfeed.com/lamvo/twitter-bots-v-human?utm_term=.drRpg58pD …";;;#botnet #bot;"918210399648079873";https://twitter.com/Disinfo_Digest/status/918210399648079873
;2017/10/08;7;13;"Transnational #botnet temporarily knocks site offline. #Blockchain unharmed.https://twitter.com/steemit/status/916780702749937664 …";;;#botnet #Blockchain;"916785454862630912";https://twitter.com/jdpeterson/status/916785454862630912
;2017/10/06;127;128;"Analysis of a Chinese DDoS botnet that peaked at 45Gbps (Win32/Flusihoc) https://www.arbornetworks.com/blog/asert/the-flusihoc-dynasty-a-long-standing-ddos-botnet/ … #botnet #malware #DDoS";;;#botnet #malware #DDoS;"916232791058206721";https://twitter.com/x0rz/status/916232791058206721
;2017/10/04;22;13;"Flusihoc #DDoS #Botnet Is Ramping up Activity; Data Suggests It's Likely Operated out of China: http://ow.ly/9p1M30fDtma  @campuscodi #infosec pic.twitter.com/VM3SKzCCKI";;@campuscodi;#DDoS #Botnet #infosec;"915593662955999232";https://twitter.com/alienvault/status/915593662955999232
;2017/09/27;95;74;"Vatican City has the highest #botnet density in #Europe! #fintech #defstar5 #makeyourownlane #Mpgvip http://tek.io/2xLkc1k  @TechRepublicpic.twitter.com/5KUdyLR3KW";;@TechRepublicpic;#botnet #Europe #fintech #defstar5 #makeyourownlane #Mpgvip;"913073309142614016";https://twitter.com/BourseetTrading/status/913073309142614016
;2017/09/21;0;0;"Byym http://paper.li/f-1430261344?edition_id=72f4f4a0-9efd-11e7-99e6-002590a5ba2d … #bitcoin #botnet";;;#bitcoin #botnet;"910938794085502976";https://twitter.com/AnonymousByym/status/910938794085502976
;2017/09/21;19;7;"#Malware Types Explained - #Hacking Tutorials http://ow.ly/f7rE30fjJuu  #botnet #ransomware #virus #cybersecurity #IT #IoTpic.twitter.com/7p647BsxoE";;;#Malware #Hacking #botnet #ransomware #virus #cybersecurity #IT #IoTpic;"910780684872056832";https://twitter.com/seclab_/status/910780684872056832
;2017/09/20;9;3;"ICIT Publication – Rise of the Machines: The Dyn Attack Was Just a Practice Run http://ow.ly/QkJx30fiWWP  #ddos #botnet #attack";;;#ddos #botnet #attack;"910572368698933250";https://twitter.com/ICITorg/status/910572368698933250
;2017/09/08;56;21;"EMOTET Returns, Starts Spreading via Spam #Botnet #malware #securitypic.twitter.com/SEU3rPiRDL";;;#Botnet #malware #securitypic;"905986567419961344";https://twitter.com/teamcymru/status/905986567419961344
;2017/09/06;29;21;"2/3 u?ytkowników #Twitter którzy pisz? po rosyjsku o obecno?ci NATO w Europie Wsch to konta #botnet http://www.stopfake.org/pl/automatyczna-propaganda-przeciwko-nato/ … via @StopFake_PLpic.twitter.com/XmninpZvQl";;@StopFake_PLpic;#Twitter #botnet;"905324575524872192";https://twitter.com/Disinfo_Digest/status/905324575524872192
;2017/09/04;15;10;"84 proc. rosyjskoj?zycznych kont pisz?cych o NATO i Polsce to #botnet https://wpolityce.pl/swiat/356128-rosyjskie-boty-opanowaly-twitter-raport-az-84-proc-rosyjskojezycznych-kont-piszacych-o-nato-i-polsce-to-automaty …";;;#botnet;"904737973002002432";https://twitter.com/Disinfo_Digest/status/904737973002002432
;2017/09/03;24;24;"12 ogólnodost?pnych technik identyfikacji #botnet w sieciach spo?eczno?ciowych via @benimmo https://medium.com/dfrlab/botspot-twelve-ways-to-spot-a-bot-aedc7d9c110c … #BotSpot";;@benimmo;#botnet #BotSpot;"904385439188086784";https://twitter.com/Disinfo_Digest/status/904385439188086784
;2017/08/28;39;34;"El servicio #AntiBotnet de @osiseguridad te ayuda a identificar si tu equipo es un zombie #botnet https://www.osi.es/es/servicio-antibotnet …";;@osiseguridad;#AntiBotnet #botnet;"902093397900517377";https://twitter.com/INCIBE/status/902093397900517377
;2017/08/22;17;16;"This is how #Microsoft takes down botnets around the world #botnet #cybersecurity @MicrosoftIndia http://www.digit.in/internet/this-is-how-microsoft-takes-down-botnets-around-the-world-36641.html …pic.twitter.com/OEVg3ITOOs";;@MicrosoftIndia;#Microsoft #botnet #cybersecurity;"899965710947958784";https://twitter.com/digitindia/status/899965710947958784
;2017/08/18;78;123;"sloppy skid drops #DDoS #Botnet tools on #honeypot. Just stop... @malwrhunterteam @x0rzpic.twitter.com/HKbk1j6GiC";;@malwrhunterteam @x0rzpic;#DDoS #Botnet #honeypot;"898626167690772480";https://twitter.com/Ring0x0/status/898626167690772480
;2017/08/15;140;129;"The Rise of Chinese Online DDoS Platforms http://blog.talosintelligence.com/2017/08/chinese-online-ddos-platforms.html … #booter #china #DDoS #cybercrime #botnet pic.twitter.com/tx82xbE4xb";;;#booter #china #DDoS #cybercrime #botnet;"897540050145218561";https://twitter.com/x0rz/status/897540050145218561
;2017/08/10;18;16;"NEW: HackinItaly: The Story Behind the Takedown of a 2,500-Strong QNAP NAS Botnet https://www.bleepingcomputer.com/news/security/hackinitaly-the-story-behind-the-takedown-of-a-2-500-strong-qnap-nas-botnet/ … #botnet #infosec #security pic.twitter.com/KeqnYW9bkV";;;#botnet #infosec #security;"895612337062690816";https://twitter.com/campuscodi/status/895612337062690816
;2017/08/08;15;8;"Jak dzia?a #botnet dystrybuuj?cy #dezinformacja w obszarze relacji #Polska- #UE? Przyk?ad: Botnet Mike adresowany do angloj?zycznego odbiorcypic.twitter.com/jnYs7Qnyiw";;;#botnet #dezinformacja #Polska #UE;"894906156770086914";https://twitter.com/Disinfo_Digest/status/894906156770086914
;2017/08/07;220;227;"Dridex #malware abusing Windows OptionalFeatures.exe DLL hijacking to bypass antivirus detection http://reversingminds-blog.logdown.com/posts/2125985-dridex-atombombing-in-detail … #dridex #botnet pic.twitter.com/KIuyuTrnK5";;;#malware #dridex #botnet;"894656606943801349";https://twitter.com/x0rz/status/894656606943801349
;2017/08/01;128;62;"What's the Anatomy of a #botnet #attack? #cybercrime #cyberrisk #Hackers #IoT #Malware #CyberSecurity #infosec #botspic.twitter.com/js5PrE6Lyd";;;#botnet #attack #cybercrime #cyberrisk #Hackers #IoT #Malware #CyberSecurity #infosec #botspic;"892234943434305537";https://twitter.com/Fisher85M/status/892234943434305537
;2017/08/01;44;41;"2017-07-31 - #malspam pushes #GlobeImposter #ransomware (10 examples from what I think is the #Necurs #botnet) - http://malware-traffic-analysis.net/2017/07/31/index.html …pic.twitter.com/SeZXQ4zsSk";;;#malspam #GlobeImposter #ransomware #Necurs #botnet;"892148000214175744";https://twitter.com/malware_traffic/status/892148000214175744
;2017/07/26;44;31;"What is a #Botnet? #CyberSecurity #Hackers #Defstar5 #Ransomware #Mpgvip #InfoSec #AI #Bots #Trojans #DDoS #CyberAttack #Bitcoin #Blockchainpic.twitter.com/LNPKpVzwZf";;;#Botnet #CyberSecurity #Hackers #Defstar5 #Ransomware #Mpgvip #InfoSec #AI #Bots #Trojans #DDoS #CyberAttack #Bitcoin #Blockchainpic;"890185938797604864";https://twitter.com/humayun_owais/status/890185938797604864
